Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
3/2/2016,23.83224709,24.44966372,22.50480377,24.14867401,4113100,0,0
3/1/2016,23.96344897,24.11008562,23.53125834,23.8785553,2130100,0,0
2/29/2016,23.49267024,23.99432025,23.1685269,23.78594208,2350400,0,0
2/26/2016,23.23798778,23.62387266,23.09906899,23.56984901,1693900,0,0
2/25/2016,22.844383,23.19939635,22.62056908,23.12221909,1528900,0,0
2/24/2016,22.70546224,23.07591131,21.8102096,23.06819344,1604200,0,0
2/23/2016,22.84438836,23.04504871,22.3658904,22.7209053,1264900,0,0
2/22/2016,22.01859189,22.86753745,21.94141462,22.54339409,1680600,0,0
2/19/2016,22.55111321,22.55111321,21.43976575,21.75619125,2132500,0,0
2/18/2016,22.22696829,22.99873804,22.12663887,22.56654739,2762000,0,0
2/17/2016,21.77933779,22.38131862,21.57867752,22.18065834,1672400,0,0
2/16/2016,21.09246847,21.64814219,20.75288935,21.60955429,1436000,0,0
2/12/2016,20.66027859,21.13105718,20.29754583,20.82234955,2581800,0,0
2/11/2016,20.41330866,20.7991935,20.174059,20.58309746,1479700,0,0
2/10/2016,20.99213548,21.06159487,20.54450914,20.56766129,1370100,0,0
2/9/2016,21.33943213,21.51693881,20.61396819,20.93039513,3286800,0,0
2/8/2016,20.49048479,21.57867994,20.45189689,21.5246563,2944800,0,0
2/5/2016,20.84550182,20.97670274,20.39787541,20.70658302,1545800,0,0
2/4/2016,20.1123191,20.98441974,19.58751544,20.84550095,2000200,0,0
2/3/2016,20.15090835,20.28210927,19.10130104,20.19721413,2223400,0,0
2/2/2016,20.55223025,20.61397178,19.74959038,20.00427437,1840600,0,0
2/1/2016,20.22036457,20.7297324,19.95024491,20.69114304,2787300,0,0
1/29/2016,19.88079281,20.25895988,19.76502762,20.22808838,2317800,0,0
1/28/2016,20.44418025,20.53679327,19.8113293,19.84219933,1398900,0,0
1/27/2016,20.25123926,20.66799566,19.92709589,20.18177986,2002900,0,0
1/26/2016,19.56436226,20.43646137,19.40228985,20.11231804,2769000,0,0
1/25/2016,19.75730584,20.04285982,19.2247843,19.34054947,1445200,0,0
1/22/2016,19.85763657,20.08916839,19.62610622,19.8113308,1763600,0,0
1/21/2016,19.4408815,20.01970885,19.41001,19.51805878,2118300,0,0
1/20/2016,19.45631219,19.6415382,18.77715554,19.44087791,2236300,0,0
1/19/2016,20.03514265,20.0505784,19.33283228,19.68784714,2784500,0,0
1/15/2016,19.34054547,20.01970353,19.17847456,19.78817177,3187700,0,0
1/14/2016,21.16192739,21.16192739,19.43316326,19.74187088,4589400,0,0
1/13/2016,21.38574075,21.4706359,20.43646423,20.79147911,2921600,0,0
1/12/2016,22.342734,22.55111071,20.30526094,21.51693916,8089400,0,0
1/11/2016,21.86423722,22.8057958,21.60183538,22.67459488,3256700,0,0
1/8/2016,22.14979121,22.21925061,21.64042332,21.89510727,2699200,0,0
1/7/2016,21.70216798,22.20381807,21.40889462,21.95685196,2662800,0,0
1/6/2016,21.78705851,22.18066124,21.17736121,21.89510727,3756400,0,0
1/5/2016,22.06489857,22.38904194,21.65586005,22.20381737,3416600,0,0
1/4/2016,20.86865786,21.96456966,20.84550424,21.84880447,4330400,0,0
12/31/2015,21.94141446,22.27327569,21.63270685,21.64042473,1696000,0,0
12/30/2015,21.89510778,22.33501629,21.79477689,21.98000145,1438300,0,0
12/29/2015,22.08805054,22.22696786,21.86423661,21.94141388,2040400,0,0
12/28/2015,21.89511042,22.33501898,21.71760224,21.97228622,2325400,0,0
12/24/2015,22.0880497,22.22696701,21.82564788,21.89510727,869000,0,0
12/23/2015,22.22696527,22.32729615,21.81021043,22.18837738,2778300,0,0
12/22/2015,22.30414307,22.30414307,21.7330337,22.07261276,3065900,0,0
12/21/2015,22.01858859,22.45849705,21.64813804,22.18837738,3418200,0,0
12/18/2015,22.31958137,22.33501712,21.53237587,22.19609833,5602500,0,0
12/17/2015,23.58528292,23.70104809,22.41991043,22.41991043,2279400,0,0
12/16/2015,23.78594552,23.92486432,23.24570753,23.58528519,2185100,0,0
12/15/2015,23.72420208,24.04062756,23.46180025,23.56984901,2538300,0,0
12/14/2015,23.15309299,23.66246091,22.93699692,23.36147118,2939500,0,0
12/11/2015,23.32288216,24.19498283,23.10678756,23.15309334,6593000,0,0
12/10/2015,25.12110785,25.39122906,24.28759647,24.70435143,4081400,0,0
12/9/2015,25.55329636,26.2633231,25.00534055,25.03620911,2582300,0,0
12/8/2015,25.1596908,26.15527441,24.90500834,26.03951073,2802800,0,0
12/7/2015,25.62275559,25.76939078,25.08251619,25.5224247,2948100,0,0
12/4/2015,25.29088944,25.73851427,24.88185251,25.69992638,3528300,0,0
12/3/2015,26.12440406,26.12440406,24.84326643,25.29861069,3718000,0,0
12/2/2015,26.78041335,26.88846065,26.13212658,26.13984299,2867700,0,0
12/1/2015,27.050529,27.14314055,26.43311379,26.78041077,2181300,0.36,0
11/30/2015,27.16209185,27.36832854,26.65795867,26.75725555,3223100,0,0
11/27/2015,28.17035496,28.22382341,27.34540827,27.5058136,1192500,0,0
11/25/2015,28.86545099,29.04877056,27.95648152,27.98703575,2057900,0,0
11/24/2015,27.49054314,29.20153939,27.44471179,28.95711136,5363000,0,0
11/23/2015,25.31360226,28.78906614,25.20666535,28.72796059,16933800,0,0
11/20/2015,29.86607297,30.37784609,29.46123965,29.98828697,2794200,0,0
11/19/2015,28.75851673,29.75914317,28.64393981,29.37722397,2054700,0,0
11/18/2015,28.6973996,29.07168159,28.43769451,28.88072205,2284200,0,0
11/17/2015,29.25499891,29.25499891,28.18562731,28.38422394,2598800,0,0
11/16/2015,28.26201867,29.17098525,28.22382734,29.09460258,2570000,0,0
11/13/2015,30.5076999,30.6299139,28.31548485,28.39950752,9515200,0,0
11/12/2015,33.9602492,34.21995434,33.5095845,34.01371765,1886500,0,0
11/11/2015,35.19767171,35.36571416,33.9373373,34.05191422,1881300,0,0
11/10/2015,34.70880963,35.29696544,34.56368141,35.09072876,1518200,0,0
11/9/2015,35.72472139,35.76291273,34.70117785,34.7546463,1523300,0,0
11/6/2015,35.70943668,36.26703823,35.40390023,35.76290512,1919200,0,0
11/5/2015,35.8622085,36.02261384,35.36571244,35.85456848,986900,0,0
11/4/2015,35.69417165,35.98443109,35.61014895,35.78583145,1308900,0,0
11/3/2015,35.36571431,35.74763347,35.19003184,35.70944214,1428300,0,0
11/2/2015,35.15947856,35.51084642,34.80811362,35.27405548,955300,0,0
10/30/2015,35.07545984,35.55667888,34.80811755,35.19003677,1219800,0,0
10/29/2015,34.86157063,35.2740439,34.65533399,34.91503906,746100,0,0
10/28/2015,33.96025134,34.89977214,33.83040023,34.79283524,908000,0,0
10/27/2015,34.15885931,34.30398758,33.26516674,33.79985428,1146000,0,0
10/26/2015,34.65534245,34.77755646,33.87622704,34.12065506,1464100,0,0
10/23/2015,36.37397345,36.37397345,34.44146378,34.64006042,2302100,0,0
10/22/2015,35.27405788,36.10664186,34.8233931,35.88512802,1565500,0,0
10/21/2015,34.58659555,35.29696536,34.47202156,35.16711426,1157900,0,0
10/20/2015,34.20468009,34.84630441,34.16648875,34.44910812,1536200,0,0
10/19/2015,33.96024823,34.32689024,33.61652043,34.15884781,761600,0,0
10/16/2015,33.82275972,33.98316799,33.29571233,33.96025085,898500,0,0
10/15/2015,33.0436467,33.58597416,32.73047308,33.55541992,880500,0,0
10/14/2015,33.19641335,33.39501295,32.63881171,32.88323975,756900,0,0
10/13/2015,33.38737296,33.73110079,33.15058494,33.24224472,810500,0,0
10/12/2015,33.82276595,34.09774826,33.48667808,33.56306076,747900,0,0
10/9/2015,33.39501825,33.96025707,33.19641862,33.92206573,956200,0,0
10/8/2015,32.87560189,33.86859112,32.87560189,33.59360886,1134100,0,0
10/7/2015,33.17349998,33.46375937,32.55478987,33.18113708,1225400,0,0
10/6/2015,32.41729596,33.21168848,32.39438174,33.10475159,1879500,0,0
10/5/2015,31.77567078,32.57006328,31.72220234,32.44784927,1917900,0,0
10/2/2015,30.76740382,31.73747874,30.56116714,31.69928741,1491600,0,0
10/1/2015,31.54652233,31.79859038,30.40840486,30.95072937,1958400,0,0
9/30/2015,31.32501113,31.56180208,31.01947752,31.47777939,1716600,0,0
9/29/2015,30.70629845,31.24862291,30.29382509,30.8819809,2108000,0,0
9/28/2015,31.19515966,31.37084214,30.50770395,30.78268623,1713200,0,0
9/25/2015,31.55416614,31.97427669,30.89726464,31.31737518,1665700,0,0
9/24/2015,31.1187774,31.6916562,31.0194776,31.47014236,1364200,0,0
9/23/2015,31.48542547,31.76040781,31.05003774,31.37848854,785200,0,0
9/22/2015,31.51597122,31.89789043,31.32501162,31.5847168,1000700,0,0
9/21/2015,32.63117851,32.71520121,31.65346335,31.86734009,1655000,0,0
9/18/2015,32.95962358,33.28807428,32.25689084,32.28744507,2062600,0,0
9/17/2015,33.60124491,33.93733268,32.74574399,33.31098557,1699100,0,0
9/16/2015,32.80685632,33.72346289,32.76866499,33.59360886,1539800,0,0
9/15/2015,33.04363984,33.08947118,32.66172073,32.84504318,1124600,0,0
9/14/2015,32.72283037,32.99781261,32.27980279,32.97489548,1409700,0,0
9/11/2015,32.25689147,32.74574752,31.83678098,32.67700195,1515400,0,0
9/10/2015,31.82150154,32.76102225,31.69928754,32.34854889,1433300,0,0
9/9/2015,32.1041303,32.2645386,31.81387378,31.9208107,1468700,0,0
9/8/2015,32.05830186,32.05830186,31.13405509,31.9208107,2177000,0,0
9/4/2015,31.47013806,31.74512031,31.09585602,31.50832939,1531900,0.36,0
9/3/2015,31.8043149,32.39496554,31.45598262,31.58471298,2093200,0,0
9/2/2015,31.56199961,31.86489903,31.13794099,31.66044235,2536900,0,0
9/1/2015,31.44841114,31.91790552,30.835044,31.18337631,2338600,0,0
8/31/2015,32.00877618,32.26623984,31.46355835,32.16779709,2465300,0,0
8/28/2015,33.81859095,34.03061881,31.45598531,32.17536926,8430500,0,0
8/27/2015,34.99232003,35.59054477,34.40924054,34.98474884,2919900,0,0
8/26/2015,33.8337323,34.47738988,33.34152152,34.34865952,3783600,0,0
8/25/2015,33.3793903,33.83373655,32.76602028,33.23551178,4730100,0,0
8/24/2015,31.69830382,33.43239707,29.27511713,32.53127289,2312700,0,0
8/21/2015,33.90189088,34.91660025,33.80344813,33.94732666,2025200,0,0
8/20/2015,34.57584097,34.83330464,34.21993454,34.25022507,1508000,0,0
8/19/2015,35.46181113,35.71927185,34.63641335,35.17405701,1754000,0,0
8/18/2015,35.62083137,36.1281845,35.51481745,35.58296967,1619000,0,0
8/17/2015,35.9237374,35.94645674,35.18163691,35.5526886,1085600,0,0
8/14/2015,35.24978085,36.21905714,35.24978085,35.92372894,2436900,0,0
8/13/2015,34.56826505,35.49210278,34.52282927,34.90902328,1101600,0,0
8/12/2015,34.32594464,34.75000033,33.79587214,34.54554367,1276100,0,0
8/11/2015,34.40166731,34.68184737,34.07605148,34.62126923,1247200,0,0
8/10/2015,34.74242575,34.86358492,34.33351247,34.68941879,1216200,0,0
8/7/2015,34.33351766,34.38652462,33.8110192,34.20478439,947100,0,0
8/6/2015,34.9998931,35.07561651,34.0154715,34.34108734,1111700,0,0
8/5/2015,34.59098402,35.31036802,34.5606935,35.12862778,1241900,0,0
8/4/2015,33.85645485,34.56826766,33.70500513,34.50768661,1803100,0,0
8/3/2015,34.81815095,34.96960064,33.95489146,34.03818893,1205300,0,0
7/31/2015,35.03017805,35.18920181,34.55311543,34.71970749,1095800,0,0
7/30/2015,34.64398575,35.17405824,34.4016674,34.95445633,933600,0,0
7/29/2015,34.40923981,34.75000091,34.2199284,34.73485565,1001200,0,0
7/28/2015,34.45467326,34.63641346,33.87159382,34.28807831,1232400,0,0
7/27/2015,34.37895185,34.69699362,34.00032905,34.31837082,1573800,0,0
7/24/2015,35.59054899,35.65113004,34.32595002,34.44710922,2030700,0,0
7/23/2015,35.76470688,36.06003218,35.28007019,35.54510498,962300,0,0
7/22/2015,35.41637333,35.98430747,35.1361933,35.74198914,1626700,0,0
7/21/2015,35.37851292,35.56025024,35.00746133,35.54510498,1276500,0,0
7/20/2015,35.21192243,35.55268355,34.94688761,35.46181488,1318300,0,0
7/17/2015,35.7647072,36.00702555,35.12104964,35.34064865,1329300,0,0
7/16/2015,35.19677527,36.16604872,34.96960217,35.76470947,2613000,0,0
7/15/2015,35.47695248,35.59054047,35.09832971,35.15133667,1345800,0,0
7/14/2015,35.75714097,35.93130712,35.02261175,35.38608932,2652700,0,0
7/13/2015,35.74956165,36.09032272,35.4693816,35.85557556,1651800,0,0
7/10/2015,35.81014558,35.84800728,35.13619745,35.56025314,1491500,0,0
7/9/2015,35.13618975,35.65868806,34.74242177,35.51481247,2715600,0,0
7/8/2015,34.65913383,35.00746614,34.44710598,34.63641739,2448000,0,0
7/7/2015,33.53840485,34.87115569,33.34151939,34.85601044,2409700,0,0
7/6/2015,32.65243507,33.58384697,32.53884994,33.56113052,1506700,0,0
7/2/2015,33.17493382,33.6974323,32.94018663,32.98562241,1204600,0,0
7/1/2015,32.75086898,33.62927368,32.68271677,33.40967178,1731400,0,0
6/30/2015,32.62214445,32.71301312,32.38739725,32.53127289,1117700,0,0
6/29/2015,33.11435292,33.26580263,32.37982369,32.38739777,1114700,0,0
6/26/2015,33.15221652,33.42482544,32.84174589,33.34910202,1900900,0,0
6/25/2015,33.75801163,33.87159674,33.05377296,33.06134415,1617100,0,0
6/24/2015,33.46267787,34.45467052,33.43996143,33.73528671,2421900,0,0
6/23/2015,33.34152676,33.73529486,33.19765112,33.59141922,1758500,0,0
6/22/2015,32.75087502,33.40967794,32.56913479,33.23551178,2540900,0,0
6/19/2015,32.86445447,33.18249618,32.56155513,32.62970734,2339300,0,0
6/18/2015,32.7130146,32.85689024,32.45555094,32.70544052,2020800,0,0
6/17/2015,32.19808411,32.73572781,31.94062049,32.58427811,2165300,0,0
6/16/2015,32.12235377,32.29652278,31.78159559,32.19050598,1383000,0,0
6/15/2015,32.46311676,32.76601615,32.04663228,32.19808197,1859200,0,0
6/12/2015,32.50098237,32.76602008,32.32681621,32.53127289,1334700,0,0
6/11/2015,32.72057864,33.11434666,32.37224639,32.56155777,1807900,0,0
6/10/2015,32.67514732,32.92503686,32.33438624,32.44797134,1784700,0,0
6/9/2015,32.65243192,32.90232438,32.47826577,32.48583984,1284200,0,0
6/8/2015,33.33395161,33.53083419,32.57670601,32.59942245,1477000,0.36,0
6/5/2015,33.12216677,33.23482835,32.73912255,33.15221024,1492500,0,0
6/4/2015,33.15972787,33.39255764,32.94942641,33.06208801,1868000,0,0
6/3/2015,33.0395506,33.27989262,32.74663107,32.83676147,1990300,0,0
6/2/2015,32.5889068,33.3625075,32.12324448,33.0245285,2307500,0,0
6/1/2015,32.85178357,33.1221662,31.85285969,32.64899445,3292800,0,0
5/29/2015,33.03204474,33.41509188,32.38612434,32.60393524,8682800,0,0
5/28/2015,29.71982375,31.03419554,29.67475854,30.73376656,3858200,0,0
5/27/2015,30.45587381,30.50844846,29.59214543,29.64472008,1799700,0,0
5/26/2015,30.56101312,30.77882393,29.9301147,30.17796898,1237100,0,0
5/22/2015,30.61359514,30.77883137,30.32819076,30.64363861,1139100,0,0
5/21/2015,30.36573955,30.73376199,30.23054681,30.62110329,1287000,0,0
5/20/2015,30.19299535,30.29063519,29.80243885,30.14793015,1006500,0,0
5/19/2015,30.32819224,30.36574515,30.06531616,30.2756176,1001900,0,0
5/18/2015,30.11788748,30.27561427,29.81746139,30.22303963,1159700,0,0
5/15/2015,29.41939059,30.11037602,29.36681596,30.08784485,1386700,0,0
5/14/2015,29.57711841,29.59214014,29.10394381,29.41939163,747200,0,0
5/13/2015,29.34429662,29.57712929,28.9312088,29.44193649,1569800,0,0
5/12/2015,29.66724554,29.90758755,29.30673252,29.32926369,1333600,0,0
5/11/2015,30.11037644,30.41080538,29.84750326,29.86252213,1018900,0,0
5/8/2015,29.92260885,30.4183146,29.83248131,30.18548203,1055500,0,0
5/7/2015,29.39686396,29.75737703,28.8936487,29.67475891,1705100,0,0
5/6/2015,29.9676806,29.9676806,29.10394934,29.38935661,1451900,0,0
5/5/2015,29.99021154,30.26059707,29.84750934,30.05780792,1096900,0,0
5/4/2015,29.52455461,30.16296279,29.36682778,30.13291931,878000,0,0
5/1/2015,29.01381627,29.43441337,28.88613296,29.41939163,769800,0,0
4/30/2015,29.46445734,29.53956601,28.85608999,28.9462204,1135700,0,0
4/29/2015,30.09535783,30.44836145,29.41188463,29.53956795,1246300,0,0
4/28/2015,30.17797896,30.39578984,29.71231657,30.3357029,947800,0,0
4/27/2015,30.59106609,30.80136468,30.23055301,30.25308418,1048800,0,0
4/24/2015,30.26810754,30.6211112,30.1479365,30.57604599,871800,0,0
4/23/2015,30.23054647,30.44835731,30.08033201,30.28312111,866600,0,0
4/22/2015,30.04278168,30.31316717,29.74235271,30.22303963,976100,0,0
4/21/2015,30.37325744,30.41081322,29.83999864,30.10287476,1377000,0,0
4/20/2015,29.8850552,30.37324864,29.86252117,30.28312111,1309600,0,0
4/17/2015,30.57604474,30.60608821,29.63720768,29.78742218,1562100,0,0
4/16/2015,30.74879456,31.01918012,30.55351768,30.74879456,1457200,0,0
4/15/2015,30.47840152,30.76380587,30.01273637,30.71123123,2297100,0,0
4/14/2015,30.23055054,30.43333967,29.80244111,30.34321213,1497600,0,0
4/13/2015,30.34321935,30.64364553,29.63721194,30.35823822,1843900,0,0
4/10/2015,30.1779759,30.35072156,29.71231357,30.34321213,1269000,0,0
4/9/2015,29.11146008,30.04278776,28.80352162,30.03527832,1911600,0,0
4/8/2015,28.39042708,29.12647486,28.34536474,29.07390022,1649200,0,0
4/7/2015,28.81854001,28.91617986,28.48055811,28.52562332,1332100,0,0
4/6/2015,28.54064184,28.83355849,28.30029982,28.81853676,1483900,0,0
4/2/2015,28.58570576,29.14900787,28.45051302,28.69085503,1172600,0,0
4/1/2015,28.43549703,28.91618114,28.03743103,28.37541008,2464900,0,0
3/31/2015,28.0749878,28.95373803,27.95481676,28.51060677,2114700,0,0
3/30/2015,28.84107721,28.91618303,28.17262278,28.30781555,2990100,0,0
3/27/2015,28.29278772,29.13398765,27.89472179,28.81102753,5495800,0,0
3/26/2015,29.65974055,29.8925703,28.97626731,29.13399124,4853500,0,0
3/25/2015,30.72625704,30.95157735,29.89256933,29.90008163,2071300,0,0
3/24/2015,31.00415227,31.19191968,30.71874789,30.72625732,2578000,0,0
3/23/2015,30.84642619,31.34213198,30.60608417,31.04921532,1753400,0,0
3/20/2015,30.68119191,30.93655569,30.44084987,30.73376656,2407300,0,0
3/19/2015,30.85393641,30.92152991,30.50093283,30.63612556,897100,0,0
3/18/2015,30.6135924,31.05672354,30.16295184,30.88397789,1115800,0,0
3/17/2015,30.91402472,31.01917401,30.42582834,30.72625732,877000,0,0
3/16/2015,30.59106468,31.00415239,30.5309806,30.8614502,1055300,0,0
3/13/2015,30.22304162,30.71123513,30.01274019,30.56853294,1791600,0.36,0
3/12/2015,29.73300804,29.92651323,29.0706211,29.53205872,1132900,0,0
3/11/2015,30.73774814,31.75737726,29.1152711,29.38320351,1909100,0,0
3/10/2015,30.16467746,30.63355927,29.85209148,30.25399017,1493100,0,0
3/9/2015,29.85952738,30.86427392,29.62881001,30.3879509,1538100,0,0
3/6/2015,29.63625809,30.20189395,29.63625809,29.88930511,1185500,0,0
3/5/2015,29.75533245,30.18700197,29.42041693,29.7702179,1214300,0,0
3/4/2015,29.15993118,30.10513602,28.81757432,29.79254723,2094800,0,0
3/3/2015,28.99619429,29.21202907,28.68360833,28.78780365,1177400,0,0
3/2/2015,27.5151217,28.95153478,27.5151217,28.78035355,2397500,0,0
2/27/2015,27.61931867,28.07331492,27.30672992,27.51512337,1462700,0,0
2/26/2015,27.7235134,27.8946918,27.4109275,27.55977631,1139800,0,0
2/25/2015,27.79793963,28.1477406,27.47790957,27.74584198,1018500,0,0
2/24/2015,28.02866052,28.12541452,27.47046892,27.64164734,751800,0,0
2/23/2015,28.23704818,28.27426322,27.54489045,27.79793739,1150400,0,0
2/20/2015,28.0286579,28.31147575,27.84259405,27.90213585,1295900,0,0
2/19/2015,28.05098267,28.05098267,27.57465971,27.93190193,774000,0,0
2/18/2015,27.53001119,27.94679244,27.23974917,27.90958023,1049900,0,0
2/17/2015,27.79793954,28.43799967,27.38859961,27.80538368,1355100,0,0
2/13/2015,27.56722004,28.20728012,27.44069515,27.79793739,1664700,0,0
2/12/2015,27.98400282,28.11052772,27.5374507,27.72351456,1230900,0,0
2/11/2015,28.34124732,28.42311303,27.73095528,27.92446327,1479800,0,0
2/10/2015,27.67885883,28.37846076,27.54489263,28.31147766,2434400,0,0
2/9/2015,27.19509234,27.96911862,27.18020689,27.67141533,1556500,0,0
2/6/2015,27.50768116,27.82771123,27.12066798,27.3588295,1482300,0,0
2/5/2015,27.34394555,27.74584132,26.98670045,27.31417465,1363100,0,0
2/4/2015,27.66397698,27.85004086,26.54015237,27.26208115,2038100,0,0
2/3/2015,27.38115953,28.22216617,27.0834562,27.90958023,1461600,0,0
2/2/2015,26.13080848,27.48535313,25.69169767,27.41092873,2426300,0,0
1/30/2015,26.67411719,26.86762237,26.09359881,26.23500633,3034800,0,0
1/29/2015,28.1477358,28.1477358,26.39873694,26.99414063,3390600,0,0
1/28/2015,28.65383433,29.24923812,27.86492255,27.99144745,2752300,0,0
1/27/2015,28.38590174,29.02596187,27.97656182,28.49009705,2007000,0,0
1/26/2015,27.82770659,28.62405957,27.73839674,28.40078354,2426500,0,0
1/23/2015,27.50024184,27.90958181,27.11322864,27.83515739,1800500,0,0
1/22/2015,27.71606552,27.71606552,26.90482722,27.62675285,2155300,0,0
1/21/2015,26.54758899,27.61187445,26.39874018,27.41836929,2965600,0,0
